template_section,icasa_dataset,icasa_subset,icasa_group,icasa_subgroup,icasa_header_long,icasa_header_short,icasa_description,icasa_unit,icasa_type,icasa_minval,icasa_maxval,dataModel,section,header,header_long,DQ_mindat,description,unit,code_mappings,fun_header,fun_header_args,fun_values,fun_values_args,comments
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,canopy_height_harvest,CHTH,Canopy height at harvest,m,single,0,5,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,canopy_height_maturity,CHTM,Canopy height at physiological maturity,m,single,0,5,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,canopy_height_max,CHTX,"Canopy height, max value",m,single,0,5,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,canopy_ht_max_stdev,CHTXS,"Canopy height, std dev of max value",m,single,,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,chaff_dry_weight_harvest,CHWA,"Chaff dry weight, harvest",kg/ha,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,ear_height_max,EHTX,"Ear height, max value",m,single,0,5,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,ear_ht_max_stdev,EHTXS,"Ear height, std dev of max value",m,single,,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,eye_no_per_unit_maturity,E#UM,"Eye number at maturity (per harvested unit, e.g. fruit)",1,single,,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,x`x,eye_number_at_maturity,E#AM,Eye number at maturity,1/m2,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,eye_weight,EWUM,Eye weight at harvest maturity,g/eye,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,fiber_color_grade_B,FICPB,"Fiber color grade, HVI +B yellowness",,single,,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,fiber_color_grade_Rd,FICRD,"Fiber color grade, HVI Rd reflectance",,single,,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,fiber_HVI_trash,FITRS,Percent of fiber surface area occupied by trash particles,%,single,0,100,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,fiber_length,FILEN,Fiber length,cm,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,fiber_micronaire,FIMIC,"Fiber micronaire, measure of the air permeability of compressed cotton fibers fiber, an indication of fineness and maturity",,single,3,6,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,fiber_strength,FISTR,Fiber strength,g/tex,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,fiber_uniformity,FIBUI,"Fiber uniformity index, ratio between the mean length and the upper half mean length of fibers",%,single,0,100,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,fruit_fresh_wt_harvest,FFAH,Fruit fresh weight at harvest,t/ha,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,grain_dry_wt_at_maturity,GWAM,Grain dry wt at maturity,kg/ha,single,0,,dssat,SUMMARY,GWAM,,0,Grain wt at maturity,kg/ha,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,grain_dry_wt_matur_plnt,GWPM,"Grain dry wt at maturity, per plant basis",g/,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,grain_ethanol_yield,GETM,Ethanol yield of grain,l/kg,single,0,50,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,grain_gluten_conc_matur,GG%M,Grain gluten concentration at maturity,%,single,,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,grain_moisture_harvest,GW%H,Grain moisture at harvest,%,single,0,50,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,grain_moisture_maturity,GW%M,Grain moisture at maturity,%,single,0,50,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,grain_oil_conc_maturity,GL%M,Grain oil concentration at maturity,%,single,0,50,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,grain_protein_conc_matur,GPR%M,Grain protein concentration at maturity,%,single,0,50,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,grain_starch_conc_matur,GS%M,Grain starch concentration at maturity,%,single,0,50,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,grain_unit_dry_wt_matur,GWGM,Grain unit dry wt at maturity,mg,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,harv_yield_harv_f_wt_sd,HFAHS,Standard deviation of harvested yield at harvest (fresh wt),Mg/ha,Mg/ha,,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,harv_yield_matur_f_wt,HFAM,Harvest yield at harvest maturity (fresh wt),kg/ha,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,harv_yld_grn_fr_pl_mat,GFPM,"Harvest yield (grain, fresh), per plant at maturity",g/,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,harv_yld_grn_fresh_matur,GFAM,"Harvest yield (grain, fresh), maturity",kg/ha,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,harvest_moisture,HMAH,"Moisture content of fresh yield (e.g., grain, fruit, leaves) at harvest",kg/kg,single,,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,harvest_moisture_maturity,HMAM,"Moisture content of fresh yield (e.g., grain, fruit, leaves) at maturity",kg/kg,single,,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,harvest_moisture_maturity_stdev,HMAMS,Standard deviation of harvest moisture fraction at maturity,kg/kg,kg/kg,,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,harvest_moisture_stdev,HMAHS,Standard deviation of harvest moisture fraction,kg/kg,kg/kg,,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,harvest_no_per_grp_matur,H#GM,Harvest number per group at maturity,1,single,,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,harvest_yld_stdev,HWAHS,"Harvest yield at harvest, standard deviation",kg/ha,kg/ha,,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,leaf_dry_wt_at_maturity,LWAM,Leaf dry weight at harvest maturity,kg/ha,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,leaf_number_per_stem_max,L#SX,"Leaf number per stem, maximum",1,single,,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,lint_fraction_maturity,LIFAM,Lint fraction at maturity,g/g,single,0,100,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,lint_weight_maturity,LIWAM,Lint weight at maturity,g/m2,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,panicle_number_maturity,PN#AM,Panicle number per area at maturity,1/m2,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,plant_density_emergence,PLPAE,"Plant density (population or stand) at full emergence, equivalent to initial stand count",1/m2,single,,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,plant_density_harvest,PLPAH,Plant density (population or stand) at harvest,1/m2,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,plant_density_maturity,PLPAM,Plant density (population or stand) at maturity,1/m2,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,plant_height_anthesis,PHTA,"Plant height (e.g., including spikes above canopy per se) at anthesis",m,single,,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,plant_height_maturity,PHTM,"Plant height (e.g., including spikes above canopy per se) at maturity",m,single,,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,plant_height_max,PHTX,"Plant height (e.g., including spikes above canopy per se), maximum value in season",m,single,,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,pod_harv_index_maturity,HIPM,"Pod, panicle, head or ear harvest index at maturity",,single,0,0.8,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,pod_number_maturity,PD#AM,"Pod, ear, panicle number per area at maturity",1/m2,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,purity,HPRH,"Purity of sugar, e.g. extract from cane",%,single,0,100,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,roots_dry_weight_harvest,RWAH,Roots dry weight at harvest,kg/ha,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,test_wt_fresh_maturity,GYFVM,Test weight (fresh) at maturity,kg/l,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,threshing_%_at_maturity,THAM,Threshing % at maturity,%,single,0,100,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,tops_dead_dry_wt_anthes,CDWA,Tops+dead dry wt at anthesis,kg/ha,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,tops_dw_mat_stdev,CWAMS,"Standard deviation of tops weight, maturity",kg/ha,kg/ha,,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,tot_dry_weight_maturity,TWAM,Total dry weight at maturity,kg/ha,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,vegetative_dry_wt_matur,VWAM,"Veg (leaf+stem) dry wt, maturity",kg/ha,single,0,,,,,,,,,,,,,,
SM_GROWTH,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_GROWTH,yield_corrected,HWAC,Harvest yield corrected for various factors,kg/ha,single,0,,,,,,,,,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,grain_N_at_maturity,GNAM,Grain N at maturity,kg/ha,single,0,,dssat,SUMMARY,GNAM,,0,Grain N at maturity,kg/ha,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,grain_N_conc_maturity,GN%M,Grain N concentration at maturity,%,single,0,,dssat,SUMMARY,GN%M,,0,Grain N at maturity,%,,,,,,%
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,root_N_at_harvest,RNAH,Root nitrogen amount at harvest,kg/ha,single,0,,dssat,SUMMARY,RNAH,,0,Root N uptake at harvest,kg/ha,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,stem_N_at_maturity,SNAM,Stem N at maturity,kg/ha,single,0,,dssat,SUMMARY,SNAM,,0,Stem N at maturity,kg/ha,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,tops_N_at_anthesis,CNAA,Nitrogen in above ground plant parts at anthesis,kg/ha,single,0,,dssat,SUMMARY,CNAA,,0,Tops N at anthesis,kg/ha,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,tops_N_at_maturity,CNAM,Nitrogen in above ground plant parts at maturity,kg/ha,single,0,,dssat,SUMMARY,CNAM,,0,Tops N at maturity,kg/ha,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,tuber_N_at_harvest,UNAM,Tuber N at harvest,kg/ha,single,0,,dssat,SUMMARY,UNAM,,0,Tuber N at harvest,kg/ha,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,tuber_N_conc_harvest,UN%H,Tuber N concentration at harvest,%,single,0,,dssat,SUMMARY,UN%H,,0,Tuber N at harvest,%,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,tuber_stem_leaf_N_harv,TNAH,Tuber+stem+leaf N at harvest,kg/ha,single,0,,dssat,SUMMARY,TNAH,,0,Tuber+stem+leaf N at harvest,kg/ha,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,extractable_soil_wtr_mat,SWXM,"Soil water, extractable at maturity",mm,single,0,,ogcAgrovoc,,soil_water_content,,,,not_set,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,OID,OID,,,single,,,,,,,,,,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,grain_C_at_maturity,GCAM,Grain C at maturity,kg/ha,single,0,,,,,,,,,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,grain_P_at_maturity,GPAM,Grain phosphorus at maturity,kg/ha,single,0,,,,,,,,,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,grain_P_conc_maturity,GP%M,Grain phosphorus concentration at maturity,%,single,0,,,,,,,,,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,N_fixed_during_season,NFXM,N fixed during season,kg/ha,single,0,,,,,,,,,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,planting_material_dry_wt,DWAP,Planting material dry weight,kg/ha,single,0,,,,,,,,,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,root_P_at_harvest,RPAH,Phosphorus amount in roots at harvest,kg/ha,single,0,,,,,,,,,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,shoots_P_at_maturity,SHPAM,Phosphorus amount in shoots (leaves and stem) at maturity,kg/ha,single,0,,,,,,,,,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,stem_P_at_maturity,SPAM,Phosphorus amount in stems at maturity,kg/ha,single,0,,,,,,,,,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,tillage_operations_no,TL#C,Tillage operations number,1,single,,,,,,,,,,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,tops_C_at_maturity,CCAM,Carbon in above ground plant parts at maturity,kg/ha,single,0,,,,,,,,,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,tops_P_at_anthesis,CPAA,Phosphorus in above ground plant parts at anthesis,kg/ha,single,0,,,,,,,,,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,tops_P_at_maturity,CPAM,Phosphorus in above ground plant parts at maturity,kg/ha,single,0,,,,,,,,,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,total_N_at_maturity,TNIM,Total N at maturity,kg/ha,single,0,,,,,,,,,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,tuber_P_at_harvest,UPAM,Tuber phosphorus at harvest,kg/ha,single,0,,,,,,,,,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,veg_C_at_maturity,VCAM,Vegetative C at maturity,kg/ha,single,0,,,,,,,,,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,veg_N_at_maturity,VNAM,Vegetative N at maturity,kg/ha,single,0,,,,,,,,,,,,,,
SM_NUTRIENTS,EXPERIMENT,MEASURED_DATA,SUMMARY,SM_MGMT_N_P,extractable_soil_wtr_mat,SWXM,"Soil water, extractable at maturity",mm,single,0,,,,,,,,,,,,,,
SM_SOILS,EXPERIMENT,MEASURED_DATA,SUMMARY,SOILS,K_inorganic_at_maturity,KIAM,"K, inorganic, in soil at harvest maturity",kg/ha,single,0,,,,,,,,,,,,,,
SM_SOILS,EXPERIMENT,MEASURED_DATA,SUMMARY,SOILS,N_inorganic_at_maturity,NIAM,"N, inorganic, in soil at harvest maturity",kg/ha,single,0,,,,,,,,,,,,,,
SM_SOILS,EXPERIMENT,MEASURED_DATA,SUMMARY,SOILS,N_leached_during_season,NLCM,"N leached up to harvest maturity, from bottom of soil profile",kg/ha,single,0,,,,,,,,,,,,,,
SM_SOILS,EXPERIMENT,MEASURED_DATA,SUMMARY,SOILS,N_uptake_during_season,NUCM,N uptake during season,kg/ha,single,0,,,,,,,,,,,,,,
SM_SOILS,EXPERIMENT,MEASURED_DATA,SUMMARY,SOILS,organic_C_soil_maturity,OCAM,Organic C in soil at maturity,t/ha,single,0,,,,,,,,,,,,,,
SM_SOILS,EXPERIMENT,MEASURED_DATA,SUMMARY,SOILS,P_inorganic_at_maturity,PIAM,"P, inorganic, in soil at harvest maturity",kg/ha,single,0,,,,,,,,,,,,,,
SM_SOILS,EXPERIMENT,MEASURED_DATA,SUMMARY,SOILS,soil_organic_N_maturity,ONAM,Organic N in soil at maturity,kg/ha,single,0,,,,,,,,,,,,,,
SM_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,SUMMARY,WATER_BALANCE,drainage_over_season,DRCM,"Drainage,season",mm,single,0,,,,,,,,,,,,,,
SM_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,SUMMARY,WATER_BALANCE,evapotrans_cumul_matur,ETCM,"Evapotranspiration, cumulative to end of season",mm,single,0,,,,,,,,,,,,,,
SM_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,SUMMARY,WATER_BALANCE,evapotrans_cumul_pl_harv,ETCP,"Evapotranspiration, cumulative from planting to harvest",mm,single,0,,,,,,,,,,,,,,
SM_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,SUMMARY,WATER_BALANCE,initial_profile_wtr_cont_sim,ICSWS,Initial water content of entire profile,mm,single,0,,,,,,,,,,,,,,
SM_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,SUMMARY,WATER_BALANCE,potential_evapotrans_avg,EOAA,"Evapotranspiration, potential, average over season",mm/d,single,0,,,,,,,,,,,,,,
SM_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,SUMMARY,WATER_BALANCE,rainfall_in_season,PRCM,"Rainfall, season (may differ from planting to harvest)",mm,single,0,,,,,,,,,,,,,,
SM_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,SUMMARY,WATER_BALANCE,rainfall_plant_harvest,PRCP,"Rainfall, planting to harvest",mm,single,0,,,,,,,,,,,,,,
SM_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,SUMMARY,WATER_BALANCE,runoff_season,ROCM,"Runoff, season total",mm,single,0,,,,,,,,,,,,,,
SM_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,SUMMARY,WATER_BALANCE,soil_evap_cumul_matur,ESCM,"Evaporation,soil, cumulative to end of season",mm,single,0,,,,,,,,,,,,,,
SM_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,SUMMARY,WATER_BALANCE,soil_evap_cumul_pl_matur,ESCP,"Evaporation,soil, cumulative from planting to harvest",mm,single,0,,,,,,,,,,,,,,
SM_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,SUMMARY,WATER_BALANCE,tile_drain_over_season,TDFC,"Water lost through tile drain, seasonal total",mm,single,0,,,,,,,,,,,,,,
SM_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,SUMMARY,WATER_BALANCE,transpirat_cumul_matur,EPCM,"Transpiration, cumulative to end of season",mm,single,0,,,,,,,,,,,,,,
SM_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,SUMMARY,WATER_BALANCE,transpirat_cumul_pl_harv,EPCP,"Transpiration, cumulative from planting to harvest",mm,single,0,,,,,,,,,,,,,,
SM_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,SUMMARY,WATER_BALANCE,transpiration_cumulative,EPAC,"Transpiration, cumulative over season",mm,single,0,,,,,,,,,,,,,,
SOIL_ANALYSES,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,,soil_analysis_date,SADAT,Soil analysis date,date,date,,,dssat,SOIL_ANALYSIS,SADAT,,0,Analysis date,date,,,,,,header
SOIL_ANALYSES,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,,soil_analysis_name,SA_NAME,Soil analysis name,text,text,,,dssat,SOIL_ANALYSIS,SANAME,,0,Soil analysis name,text,,,,,,header
SOIL_ANALYSES,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,,soil_analysis_level,SA,"Soil analysis, treatment level identifier",1,single,,,dssat,SOIL_ANALYSIS,A,,0,Soil analysis level,1,,,,,,header
SOIL_ANALYSES,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,,soil_analys_meth_pH_buff,SAMHB,Soil anlysis method for pH in buffer solution,code,text,,,dssat,SOIL_ANALYSIS,SMHB,,0,pH in buffer determination method,code,1,,,,,header; no codes reported in DSSAT48 key
SOIL_ANALYSES,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,,soil_analys_meth_pH_buff,SAMHB,Soil anlysis method for pH in buffer solution,code,text,,,dssat,SOIL_ANALYSIS,SMHB,,0,pH in buffer determination method,code,1,,,,,header; no codes reported in DSSAT48 key
SOIL_ANALYSES,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,,soil_anal_meth_exch_K,SAMKE,Soil analysis method for exchangeable K,code,text,,,dssat,SOIL_ANALYSIS,SMKE,,0,Potassium determination method,code,"list('c(SA001, SA002, SA003, SA004, SA005, SA006, SA007, SA008, SA009, SA010, SA011, SA012, SA013, SA014, SA015): 1')",,,,,header
SOIL_ANALYSES,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,,soil_anal_meth_exch_K,SAMKE,Soil analysis method for exchangeable K,code,text,,,dssat,SOIL_ANALYSIS,SMKE,,0,Potassium determination method,code,"list('c(SA001, SA002, SA003, SA004, SA005, SA006, SA007, SA008, SA009, SA010, SA011, SA012, SA013, SA014, SA015): 1')",,,,,header
SOIL_ANALYSES,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,,soil_anal_meth_P_extract,SAMPX,Soil analysis method for P extraction,code,text,,,dssat,SOIL_ANALYSIS,SMPX,,0,Phosphorus determination method,code,"list('c(SA001, SA002, SA003, SA004, SA005, SA006, SA007, SA008, SA009, SA010, SA011, SA012, SA013, SA014, SA015): 1')",,,,,header
SOIL_ANALYSES,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,,soil_anal_meth_P_extract,SAMPX,Soil analysis method for P extraction,code,text,,,dssat,SOIL_ANALYSIS,SMPX,,0,Phosphorus determination method,code,"list('c(SA001, SA002, SA003, SA004, SA005, SA006, SA007, SA008, SA009, SA010, SA011, SA012, SA013, SA014, SA015): 1')",,,,,header
SOIL_ANALYSES,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,,drainage_rate_per_day,SADR,Drainage rate as fraction per day,1/d,single,,,,,,,,,,,,,,,
SOIL_ANALYSES,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,,runoff_curve_no_SCS,SARO,Runoff curve no. (Soil Conservation Service),1,single,,,,,,,,,,,,,,,
SOIL_ANALYSES,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,,soil_anal_meth_exch_Ca,SAMCAE,"Soil analysis method for Calcium, exchangeable",,text,,,,,,,,,,,,,,,
SOIL_ANALYSES,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,,soil_anal_meth_exch_Mg,SAMMGE,"Soil analysis method for Magnesium, exchangeable",,text,,,,,,,,,,,,,,,
SOIL_ANALYSES,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,,soil_anal_meth_extract_B,SAMBE,"Soil analysis method for Boron, extractable",,text,,,,,,,,,,,,,,,
SOIL_ANALYSES,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,,soil_anal_meth_extract_S,SAMSE,"Soil analysis method for Sulfur, extractable",,text,,,,,,,,,,,,,,,
SOIL_ANALYSES,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,,soil_anal_meth_extract_Zn,SAMZE,"Soil analysis method for Zinc, extractable",,text,,,,,,,,,,,,,,,
SOIL_ANALYSES,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,,soil_analysis_day,SADAY,Soil analysis day of year or days after planting,day,single,0,366,,,,,,,,,,,,,
SOIL_ANALYSES,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,,soil_analysis_year,SAYR,Soil analysis year,date,single,,,,,,,,,,,,,,,
SOIL_ANALYSES,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,,soil_family_NRCS_system,NRCSFAM,"Soil family, NRCS system",,text,,,,,,,,,,,,,,,
SOIL_ANALYSES_LAYERS,EXPERIMENT,MANAGEMENT,SOIL_ANALYSES,SOIL_ANALYSES_LAYERS,organic_carbon_conc,SAOC,Organic carbon expressed as g[C]/100 g[soil],%,single,0,,dssat,SOIL_ANALYSIS,SAOC,,0,Organic carbon,%,,,,,,
